ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc,start_counterfactual_required_count,start_counterfactual_single,start_counterfactual_combo,start_counterfactual_required
2026-02-11T13:30:00+00:00,1955.38,401.7415646376709,0.29737852096341866,983.2295769591204,0,False,HOLD,54,2026-02-11 13:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T13:45:00+00:00,1960.6,401.7415646376709,0.29737852096341866,984.7818928385494,0,False,HOLD,55,2026-02-11 13:45:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T14:00:00+00:00,2003.74,401.7415646376709,0.29737852096341866,997.6108022329114,0,False,HOLD,56,2026-02-11 14:00:00+00:00,5,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T14:15:00+00:00,1987.81,401.7415646376709,0.29737852096341866,992.8735623939641,0,False,HOLD,57,2026-02-11 14:15:00+00:00,6,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:mrvd_gate_ok|rsi_out_of_range
2026-02-11T14:30:00+00:00,1963.66,401.7415646376709,0.29737852096341866,985.6918711126975,0,False,HOLD,58,2026-02-11 14:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T14:45:00+00:00,1943.3,401.7415646376709,0.29737852096341866,979.6372444258824,0,False,HOLD,59,2026-02-11 14:45:00+00:00,5,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok
2026-02-11T15:00:00+00:00,1917.71,401.7415646376709,0.29737852096341866,972.0273280744285,0,True,STOP,60,2026-02-11 15:00:00+00:00,7,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:mrvd_gate_ok|rsi_out_of_range
2026-02-11T15:15:00+00:00,1922.3,401.7415646376709,0.29737852096341866,973.3922954856505,0,False,HOLD,61,2026-02-11 15:15:00+00:00,6,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-11T15:30:00+00:00,1937.14,401.7415646376709,0.29737852096341866,977.8053927367478,0,False,HOLD,62,2026-02-11 15:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T15:45:00+00:00,1929.46,401.7415646376709,0.29737852096341866,975.5215256957487,0,False,HOLD,63,2026-02-11 15:45:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T16:00:00+00:00,1953.55,401.7415646376709,0.29737852096341866,982.6853742657573,0,False,HOLD,64,2026-02-11 16:00:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T16:15:00+00:00,1936.26,401.7415646376709,0.29737852096341866,977.5436996382999,0,False,HOLD,65,2026-02-11 16:15:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T16:30:00+00:00,1918.31,401.7415646376709,0.29737852096341866,972.2057551870065,0,False,HOLD,66,2026-02-11 16:30:00+00:00,4,,gate_fail:ema_dist_ok+gate_fail:vol_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:vol_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T16:45:00+00:00,1915.33,401.7415646376709,0.29737852096341866,971.3195671945355,0,False,HOLD,67,2026-02-11 16:45:00+00:00,3,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T17:00:00+00:00,1918.72,401.7415646376709,0.29737852096341866,972.3276803806016,0,False,HOLD,68,2026-02-11 17:00:00+00:00,3,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T17:15:00+00:00,1932.5,401.7415646376709,0.29737852096341866,976.4255563994774,0,False,HOLD,69,2026-02-11 17:15:00+00:00,3,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T17:30:00+00:00,1933.99,401.7415646376709,0.29737852096341866,976.868650395713,0,False,HOLD,70,2026-02-11 17:30:00+00:00,3,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
2026-02-11T17:45:00+00:00,1929.88,401.7415646376709,0.29737852096341866,975.6464246745533,0,False,HOLD,71,2026-02-11 17:45:00+00:00,3,,gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok,gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok
