ts,close,quote,base,equity,open_orders,stop,action,plan_index,plan_time_utc,start_counterfactual_required_count,start_counterfactual_single,start_counterfactual_combo,start_counterfactual_required
2026-02-05T18:45:00+00:00,1950.3,1000.0,0.0,1000.0,0,False,HOLD,75,2026-02-05 18:45:00+00:00,7,,gate_fail:adx_ok+gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T19:00:00+00:00,1937.17,1000.0,0.0,1000.0,0,False,HOLD,76,2026-02-05 19:00:00+00:00,6,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T19:15:00+00:00,1937.79,1000.0,0.0,1000.0,0,False,HOLD,77,2026-02-05 19:15:00+00:00,6,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T19:30:00+00:00,1933.63,1000.0,0.0,1000.0,0,False,HOLD,78,2026-02-05 19:30:00+00:00,5,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-05T19:45:00+00:00,1928.76,1000.0,0.0,1000.0,0,True,STOP,79,2026-02-05 19:45:00+00:00,8,,gate_fail:adx_ok+gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T20:00:00+00:00,1922.55,1000.0,0.0,1000.0,0,True,STOP,80,2026-02-05 20:00:00+00:00,8,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:mrvd_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T20:15:00+00:00,1874.93,1000.0,0.0,1000.0,0,True,STOP,81,2026-02-05 20:15:00+00:00,7,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T20:30:00+00:00,1867.54,1000.0,0.0,1000.0,0,False,HOLD,82,2026-02-05 20:30:00+00:00,8,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:mrvd_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:mrvd_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T20:45:00+00:00,1869.59,1000.0,0.0,1000.0,0,False,HOLD,83,2026-02-05 20:45:00+00:00,8,,gate_fail:adx_ok+gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:os_dev_build_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:os_dev_build_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T21:00:00+00:00,1876.16,1000.0,0.0,1000.0,0,False,HOLD,84,2026-02-05 21:00:00+00:00,6,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T21:15:00+00:00,1880.21,1000.0,0.0,1000.0,0,False,HOLD,85,2026-02-05 21:15:00+00:00,6,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+gate_fail:cvd_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|gate_fail:cvd_gate_ok|rsi_out_of_range
2026-02-05T21:30:00+00:00,1858.75,1000.0,0.0,1000.0,0,False,HOLD,86,2026-02-05 21:30:00+00:00,5,,gate_fail:adx_ok+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
2026-02-05T21:45:00+00:00,1850.48,1000.0,0.0,1000.0,0,False,HOLD,87,2026-02-05 21:45:00+00:00,6,,gate_fail:adx_ok+gate_fail:bbw_nonexp+gate_fail:ema_dist_ok+gate_fail:bbwp_gate_ok+gate_fail:fvg_gate_ok+rsi_out_of_range,gate_fail:adx_ok|gate_fail:bbw_nonexp|gate_fail:ema_dist_ok|gate_fail:bbwp_gate_ok|gate_fail:fvg_gate_ok|rsi_out_of_range
